antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"balance_bin=high, job=management",education=tertiary,0.07506144828890149,0.3773870296842503,0.06504065040650407,0.8664987405541563,2.296048015426319,1.0,0.03671343339295759,4.6637235701009985,0.6102773393675485,0.1678867740361152,0.7855790582420081,0.519421714966457,2,1
"balance_bin=mid_high, job=management",education=tertiary,0.059746643978067684,0.3773870296842503,0.05161656267725468,0.8639240506329114,2.2892256031049443,1.0,0.029068954172769317,4.575481363250628,0.5989567105593651,0.13388916135360474,0.7814437606430211,0.5003487988635499,2,1
age_bin=<=30,"loan=no, marital=single",0.21648704859141615,0.33371147664965023,0.16524862923047834,0.7633187772925764,2.287361480510162,1.0,0.09300441656951228,2.8151304768861634,0.718322594824311,0.42927308447937124,0.6447766779513157,0.6292514566349567,1,2
age_bin=<=30,marital=single,0.21648704859141615,0.3615050103989412,0.17867271695972772,0.8253275109170305,2.2830320111088778,1.0,0.10041156420745175,3.65538381546606,0.7172644583358868,0.4474431818181818,0.7264309165650502,0.6597871864208583,1,1
"age_bin=<=30, default=no",marital=single,0.21384004537719795,0.3615050103989412,0.176214785403668,0.8240495137046863,2.2794967981088314,1.0,0.09891053757587401,3.6288333328582816,0.7139853470325573,0.4414969208905732,0.7244293390536233,0.6557486062247281,2,1
age_bin=<=30,"default=no, marital=single",0.21648704859141615,0.3575345055776139,0.176214785403668,0.8139737991266376,2.27663004948746,1.0,0.09881319552157915,3.453629066261184,0.7156924225727873,0.44296577946768056,0.7104495066453167,0.6534173596373537,1,2
"campaign_bin=1, job=management",education=tertiary,0.11136320665532237,0.3773870296842503,0.09510304405369635,0.8539898132427843,2.2629018648502437,1.0,0.053076014277930905,4.264174878092749,0.628028848187471,0.24159462055715658,0.7654880419802874,0.5529969106294081,2,1
"age_bin=31-45, month=may",housing=yes,0.09207789752316128,0.36585365853658536,0.07562866326337682,0.8213552361396304,2.245037645448323,1.0,0.04194162758417147,3.549761704513596,0.6108158059142025,0.19782393669634024,0.7182909492971093,0.5140367911964302,2,1
"housing=yes, job=management",education=tertiary,0.08148988466628852,0.3773870296842503,0.06882208356967291,0.8445475638051045,2.2378817960747486,1.0,0.03806885804615015,4.005167018001319,0.602224041911156,0.17644207464857006,0.7503225220058299,0.5134561466320112,2,1
"age_bin=<=30, campaign_bin=2-3",marital=single,0.08092266969181319,0.3615050103989412,0.0652297220646625,0.8060747663551402,2.229774811324444,1.0,0.03597577151621349,3.2924801873403995,0.6000846727428304,0.17293233082706766,0.6962775952775649,0.4932570484495366,2,1
"age_bin=<=30, poutcome=unknown",marital=single,0.14634146341463414,0.3615050103989412,0.11779164303270939,0.8049095607235143,2.2265516039051607,1.0,0.06488847077920581,3.272815377160395,0.6453107085530843,0.301987396994668,0.6944526700227027,0.5653731904035981,2,1
"age_bin=<=30, previous_bin=0",marital=single,0.1461523917564757,0.3615050103989412,0.11760257137455095,0.8046571798188874,2.2258534644676233,1.0,0.06476774947279607,3.268586933520651,0.6450028337970887,0.3015026660203587,0.6940573953396789,0.5649854936751341,2,1
"age_bin=<=30, pdays_bin=never_contacted",marital=single,0.1461523917564757,0.3615050103989412,0.11760257137455095,0.8046571798188874,2.2258534644676233,1.0,0.06476774947279607,3.268586933520651,0.6450028337970887,0.3015026660203587,0.6940573953396789,0.5649854936751341,2,1
age_bin=61+,"housing=no, marital=married",0.09491397239553791,0.3301191151446398,0.06920022688598979,0.7290836653386453,2.2085472542818416,1.0,0.03786731030391204,2.4726485602749313,0.6045985198984957,0.19447396386822527,0.5955753615512547,0.46935282923289656,1,2
"month=may, poutcome=unknown",housing=yes,0.11722442805823408,0.36585365853658536,0.09415768576290415,0.8032258064516129,2.195483870967742,1.0,0.05127069988794046,3.2227109156337463,0.6168266985268124,0.2421001458434614,0.6897022332506203,0.5302950737684421,2,1
"month=may, previous_bin=0",housing=yes,0.11722442805823408,0.36585365853658536,0.09415768576290415,0.8032258064516129,2.195483870967742,1.0,0.05127069988794046,3.2227109156337463,0.6168266985268124,0.2421001458434614,0.6897022332506203,0.5302950737684421,2,1
"month=may, pdays_bin=never_contacted",housing=yes,0.11722442805823408,0.36585365853658536,0.09415768576290415,0.8032258064516129,2.195483870967742,1.0,0.05127069988794046,3.2227109156337463,0.6168266985268124,0.2421001458434614,0.6897022332506203,0.5302950737684421,2,1
"age_bin=<=30, education=secondary",marital=single,0.114199281527699,0.3615050103989412,0.09056532425789374,0.793046357615894,2.1937354526309956,1.0,0.0492817118016713,3.085207789752316,0.6143103183214763,0.23514972999509082,0.6758727229583843,0.5217846850840977,2,1
"job=management, marital=married",education=tertiary,0.12875779920589903,0.3773870296842503,0.10644734354320287,0.8267254038179149,2.1906566436838437,1.0,0.05785582015220751,3.59321553207649,0.6238401513469509,0.2663197729422895,0.7216977409028096,0.5543947660372139,2,1
"age_bin=46-60, job=management",education=tertiary,0.06163736055965211,0.3773870296842503,0.050293061070145584,0.8159509202453987,2.1621064214318206,1.0,0.027031920650961314,3.382863805382239,0.5727935595587801,0.12937743190661477,0.7043924740898615,0.4746087266557655,2,1
"education=secondary, month=may",housing=yes,0.09415768576290415,0.36585365853658536,0.07411608999810929,0.7871485943775101,2.1515394912985277,1.0,0.03966815618241265,2.979291302346986,0.5908495520938495,0.19206271435570796,0.6643497065183812,0.49486628685283773,2,1
"campaign_bin=2-3, month=may",housing=yes,0.07052372849309889,0.36585365853658536,0.054074494233314424,0.7667560321715817,2.09579982126899,1.0,0.028273130150473367,2.7188113260442943,0.562526671863531,0.14144411473788326,0.6321922045782635,0.4572798248713206,2,1
job=retired,"housing=no, marital=married",0.0975609756097561,0.3301191151446398,0.06617508035545472,0.6782945736434108,2.0546964490263457,1.0,0.03396833741451425,2.082280340875698,0.5688030888030888,0.18305439330543932,0.5197572678521027,0.43937638189616135,1,2
"marital=single, month=may",housing=yes,0.07071280015125733,0.36585365853658536,0.053129135942522214,0.7513368983957218,2.053654188948306,1.0,0.02725859930181831,2.5502229215840533,0.5521039160388527,0.138560157790927,0.607877416700946,0.44827826831930795,2,1
month=may,"default=no, housing=yes",0.17489128379655888,0.36037058044999054,0.12837965588958214,0.734054054054054,2.0369422307932274,1.0,0.06535398243217219,2.4051106222917014,0.6169708918463962,0.31552044609665425,0.5842187088063528,0.545148747908454,1,2
month=may,housing=yes,0.17489128379655888,0.36585365853658536,0.1295140858385328,0.7405405405405405,2.0241441441441443,1.0,0.0655294698154015,2.4441056910569103,0.6132089357517043,0.31494252873563217,0.5908523908523908,0.5472728542495984,1,1
"default=no, month=may",housing=yes,0.17337871053129136,0.36585365853658536,0.12837965588958214,0.7404580152671755,2.023918575063613,1.0,0.06494842032935359,2.4433285509325673,0.6120202601371426,0.3124712379199263,0.5907222548443921,0.5456812040160166,2,1
month=may,"housing=yes, loan=no",0.17489128379655888,0.31574966912459823,0.11022877670637171,0.6302702702702703,1.9961074607541673,1.0,0.05500691171483204,1.850677064502183,0.6047990497647209,0.2897614314115308,0.4596572145508316,0.48968603333872796,1,2
"loan=no, month=may",housing=yes,0.1542824730572887,0.36585365853658536,0.11022877670637171,0.7144607843137255,1.9528594771241832,1.0,0.05378396949029048,2.220873024180886,0.5769425012050577,0.26891143911439114,0.5497266214177979,0.507876386988904,2,1
"campaign_bin=1, month=may",housing=yes,0.08262431461523917,0.36585365853658536,0.05899035734543392,0.7139588100686499,1.951487414187643,1.0,0.02876194955937081,2.2169756097560978,0.531483844885535,0.15145631067961166,0.5489350466467172,0.43759956007308465,2,1
"marital=married, month=may",housing=yes,0.08148988466628852,0.36585365853658536,0.05804499905464171,0.7122969837587007,1.9469450889404485,1.0,0.028231626615755664,2.204169944925255,0.5295258299886147,0.14910150558523555,0.5463144743887203,0.43547665725402734,2,1
contact=unknown,"housing=yes, loan=no",0.10020797882397428,0.31574966912459823,0.061259217243335225,0.6113207547169812,1.9360930968252177,1.0,0.0296185810860206,1.7604498804075874,0.5373418526041626,0.1727078891257996,0.43196337985579264,0.4026663653824427,1,2
"contact=unknown, loan=no",housing=yes,0.08697296275288334,0.36585365853658536,0.061259217243335225,0.7043478260869566,1.925217391304348,1.0,0.029439840626426683,2.1449067431850795,0.5263569637145946,0.1564461612747465,0.5337792642140469,0.43589484327603645,2,1
"contact=unknown, poutcome=unknown",housing=yes,0.09793911892607299,0.36585365853658536,0.06882208356967291,0.7027027027027027,1.9207207207207209,1.0,0.03299069859671938,2.133037694013304,0.5314077035938282,0.17424605074198182,0.5311850311850312,0.445408198896571,2,1
"contact=unknown, previous_bin=0",housing=yes,0.09793911892607299,0.36585365853658536,0.06882208356967291,0.7027027027027027,1.9207207207207209,1.0,0.03299069859671938,2.133037694013304,0.5314077035938282,0.17424605074198182,0.5311850311850312,0.445408198896571,2,1
"contact=unknown, pdays_bin=never_contacted",housing=yes,0.09793911892607299,0.36585365853658536,0.06882208356967291,0.7027027027027027,1.9207207207207209,1.0,0.03299069859671938,2.133037694013304,0.5314077035938282,0.17424605074198182,0.5311850311850312,0.445408198896571,2,1
contact=unknown,housing=yes,0.10020797882397428,0.36585365853658536,0.07033465683494045,0.7018867924528303,1.918490566037736,1.0,0.03367320116763278,2.127199753010189,0.5320750496512551,0.1777353081700908,0.5298984034833093,0.4470674272341671,1,1
"contact=unknown, default=no",housing=yes,0.0975609756097561,0.36585365853658536,0.06844394025335603,0.7015503875968992,1.9175710594315247,1.0,0.032750900396128185,2.124802027241052,0.5302374197401822,0.17328865485878414,0.5293679189028027,0.4443152454780362,2,1
contact=unknown,"default=no, housing=yes",0.10020797882397428,0.36037058044999054,0.06844394025335603,0.6830188679245284,1.895323605694035,1.0,0.032331932758840054,2.0178785259613394,0.5249942243774227,0.17454194792671168,0.5044300302846085,0.4364727078342474,1,2
"contact=cellular, month=may",housing=yes,0.11968235961429381,0.36585365853658536,0.08148988466628852,0.6808846761453397,1.8610847814639284,1.0,0.03770365553910786,1.9872011591403043,0.5255818403616619,0.20168460458586807,0.49677968161380487,0.4518118471165975,2,1
"job=blue-collar, marital=married",housing=yes,0.08262431461523917,0.36585365853658536,0.052750992626205334,0.6384439359267735,1.745080091533181,1.0,0.022522584840142225,1.7539364001234952,0.46541499348456256,0.1333014811275681,0.42985389896145054,0.3913149912192007,2,1
"campaign_bin=1, job=admin.",education=secondary,0.06409529211571185,0.46322556248818303,0.051805634335413124,0.808259587020649,1.7448510023478419,1.0,0.022115056592268097,2.799485143330862,0.4561203273612033,0.10894632206759444,0.6427914602860911,0.4600481608572633,2,1
"age_bin=31-45, duration_bin=high",housing=yes,0.12611079599168085,0.36585365853658536,0.08035545471733788,0.6371814092953524,1.7416291854072965,1.0,0.03421735862282049,1.7478330981656927,0.4872756891592639,0.19522278364722095,0.4278629915811326,0.4284098260947046,2,1
"job=admin., poutcome=unknown",education=secondary,0.07241444507468331,0.46322556248818303,0.05823407071280015,0.8041775456919059,1.7360387914957103,1.0,0.024689848660810337,2.741128127560344,0.45707482488974527,0.12198019801980198,0.6351866992477951,0.46494591570309585,2,1
"job=admin., previous_bin=0",education=secondary,0.07222537341652487,0.46322556248818303,0.05804499905464171,0.8036649214659686,1.7349321508708195,1.0,0.024588359827852915,2.7339711350601874,0.45658565275027563,0.12158415841584157,0.6342316906070827,0.46448552195747406,2,1
"job=admin., pdays_bin=never_contacted",education=secondary,0.07222537341652487,0.46322556248818303,0.05804499905464171,0.8036649214659686,1.7349321508708195,1.0,0.024588359827852915,2.7339711350601874,0.45658565275027563,0.12158415841584157,0.6342316906070827,0.46448552195747406,2,1
job=services,"default=no, education=secondary",0.06976744186046512,0.45793155605974667,0.05539799584042352,0.7940379403794038,1.733966418937517,1.0,0.023449282626952825,2.6318849449204405,0.4550341296928328,0.11729383506805444,0.6200441809091966,0.457506170850313,1,2
"default=no, job=services",education=secondary,0.06901115522783134,0.46322556248818303,0.05539799584042352,0.8027397260273973,1.7329348616158793,1.0,0.023430264642052036,2.7211481901640724,0.4542957389175537,0.11617763679619351,0.6325080700806285,0.4611657813810456,2,1
job=services,education=secondary,0.06976744186046512,0.46322556248818303,0.055965210814898844,0.8021680216802167,1.7317006802721087,1.0,0.023647148315723288,2.713284485504937,0.45422297297297304,0.11732065001981767,0.6314429963602206,0.4614921741054145,1,1
job=admin.,"default=no, education=secondary",0.11930421629797694,0.45793155605974667,0.09453582907922102,0.7923930269413628,1.730374368081283,1.0,0.03990266366539985,2.6110319704297686,0.479269214255045,0.19584802193497844,0.617009668466295,0.4994169924137037,1,2
"education=secondary, job=blue-collar",housing=yes,0.08186802798260541,0.36585365853658536,0.051805634335413124,0.6327944572748267,1.7296381832178598,1.0,0.02185391678080139,1.726951986500997,0.4594594391466949,0.1308500477554919,0.4209451057026114,0.38719826222914466,2,1
job=admin.,"contact=cellular, education=secondary",0.11930421629797694,0.378521459633201,0.07808659481943657,0.6545166402535657,1.729140115035519,1.0,0.03292738872593121,1.798866784272707,0.4788008238059544,0.18603603603603605,0.444094466170097,0.43040517327363603,1,2
"default=no, job=admin.",education=secondary,0.11873700132350161,0.46322556248818303,0.09453582907922102,0.7961783439490445,1.7187703106720393,1.0,0.03953381485298185,2.6335495840423513,0.4745333619394979,0.1939487975174554,0.620284347004754,0.5001299883010528,2,1
job=admin.,education=secondary,0.11930421629797694,0.46322556248818303,0.09491397239553791,0.7955625990491283,1.7174410556615671,1.0,0.03964920969369569,2.6256175974415226,0.474327678551573,0.19464908879410622,0.6191372266188233,0.5002302791164008,1,1
"job=admin., loan=no",education=secondary,0.10361126867082625,0.46322556248818303,0.0822461712989223,0.7937956204379563,1.7136265455087145,1.0,0.03425078308876455,2.6031185111192547,0.46457777228238867,0.16972298088177917,0.6158453809427089,0.4856733204230598,2,1
"job=blue-collar, poutcome=unknown",housing=yes,0.09907354887502363,0.36585365853658536,0.06163736055965211,0.6221374045801527,1.7005089058524172,1.0,0.025390940239521514,1.6782458733678245,0.45724125943903343,0.15283638068448197,0.4041397533763946,0.39530642838826757,2,1
"job=blue-collar, previous_bin=0",housing=yes,0.09907354887502363,0.36585365853658536,0.06163736055965211,0.6221374045801527,1.7005089058524172,1.0,0.025390940239521514,1.6782458733678245,0.45724125943903343,0.15283638068448197,0.4041397533763946,0.39530642838826757,2,1
"job=blue-collar, pdays_bin=never_contacted",housing=yes,0.09907354887502363,0.36585365853658536,0.06163736055965211,0.6221374045801527,1.7005089058524172,1.0,0.025390940239521514,1.6782458733678245,0.45724125943903343,0.15283638068448197,0.4041397533763946,0.39530642838826757,2,1
job=admin.,"education=secondary, loan=no",0.11930421629797694,0.4076384949896011,0.0822461712989223,0.6893819334389858,1.6911600398695712,1.0,0.03361318012130114,1.907041375824295,0.4640534391456054,0.18494897959183676,0.4756275282345342,0.4455722283150402,1,2
"housing=no, job=admin.",education=secondary,0.06504065040650407,0.46322556248818303,0.050860276044620914,0.7819767441860465,1.688112244897959,1.0,0.020731784175470794,2.4620054200542,0.43597866494262155,0.10653465346534653,0.5938270517787952,0.4458863312766967,2,1
"job=blue-collar, loan=no",housing=yes,0.11363206655322367,0.36585365853658536,0.070145585176782,0.6173044925124792,1.6872989462007766,1.0,0.028572877901212372,1.657051961823966,0.45955723393098635,0.17136258660508083,0.3965186228081403,0.404517879331175,2,1
"contact=cellular, job=admin.",education=secondary,0.10001890716581584,0.46322556248818303,0.07808659481943657,0.7807183364839321,1.6853956251687823,1.0,0.03175528028809817,2.4478765296875116,0.4518622703318616,0.16095089633671084,0.5914826634954268,0.47464488252768033,2,1
