support,itemsets
0.16562677254679523,"balance_bin=low, default=no, previous_bin=0"
0.16524862923047834,"age_bin=<=30, loan=no, marital=single"
0.1644923425978446,"housing=no, job=management"
0.16430327093968614,"contact=cellular, housing=yes, poutcome=unknown"
0.1641141992815277,"contact=cellular, housing=yes, pdays_bin=never_contacted"
0.1641141992815277,"contact=cellular, housing=yes, previous_bin=0"
0.1641141992815277,"age_bin=31-45, contact=cellular, housing=yes"
0.1641141992815277,"default=no, housing=no, job=management"
0.16335791264889393,"campaign_bin=1, contact=cellular, marital=single"
0.16316884099073548,"contact=cellular, duration_bin=mid_low, housing=no"
0.16241255435810173,"campaign_bin=1, education=tertiary, loan=no"
0.16241255435810173,"contact=cellular, loan=no, poutcome=success"
0.16165626772546796,"education=secondary, marital=single"
0.1614671960673095,"age_bin=31-45, contact=cellular, education=secondary"
0.1605218377765173,"balance_bin=mid_high, housing=no"
0.16033276611835887,"balance_bin=mid_high, default=no, housing=no"
0.1601436944602004,"education=tertiary, housing=no, poutcome=unknown"
0.1601436944602004,"education=tertiary, housing=no, previous_bin=0"
0.1601436944602004,"education=tertiary, housing=no, pdays_bin=never_contacted"
0.1595764794857251,"housing=yes, loan=no, marital=married"
0.15938740782756664,"balance_bin=mid_low, poutcome=unknown"
0.1591983361694082,"balance_bin=mid_low, poutcome=unknown, previous_bin=0"
0.1591983361694082,"balance_bin=mid_low, pdays_bin=never_contacted, previous_bin=0"
0.1591983361694082,"education=tertiary, loan=no, marital=married"
0.1591983361694082,"balance_bin=mid_low, pdays_bin=never_contacted"
0.1591983361694082,"balance_bin=mid_low, pdays_bin=never_contacted, poutcome=unknown"
0.1591983361694082,"balance_bin=mid_low, previous_bin=0"
0.15882019285309132,"default=no, education=secondary, marital=single"
0.15882019285309132,"balance_bin=mid_low, default=no, poutcome=unknown"
0.15882019285309132,job=technician
0.1586311211949329,"balance_bin=mid_low, default=no, previous_bin=0"
0.1586311211949329,"balance_bin=mid_low, default=no, pdays_bin=never_contacted"
0.1586311211949329,"age_bin=31-45, marital=single"
0.1586311211949329,"education=tertiary, loan=no, marital=single"
0.15787483456229912,"age_bin=31-45, campaign_bin=2-3, loan=no"
0.15749669124598223,"balance_bin=mid_low, housing=no"
0.15730761958782377,"campaign_bin=1, housing=no, marital=married"
0.15730761958782377,"age_bin=46-60, loan=no, marital=married"
0.15730761958782377,"balance_bin=mid_low, default=no, housing=no"
0.15711854792966534,"age_bin=46-60, pdays_bin=never_contacted, previous_bin=0"
0.15711854792966534,"age_bin=46-60, pdays_bin=never_contacted"
0.15711854792966534,"age_bin=31-45, default=no, marital=single"
0.15711854792966534,"age_bin=46-60, previous_bin=0"
0.15711854792966534,"age_bin=46-60, pdays_bin=never_contacted, poutcome=unknown"
0.15711854792966534,"age_bin=46-60, poutcome=unknown, previous_bin=0"
0.15711854792966534,"age_bin=<=30, contact=cellular, marital=single"
0.15711854792966534,"age_bin=46-60, poutcome=unknown"
0.1569294762715069,"default=no, job=technician"
0.15674040461334846,"housing=no, job=management, loan=no"
0.15579504632255625,"duration_bin=mid_high, loan=no, poutcome=unknown"
0.15579504632255625,"duration_bin=mid_high, loan=no, pdays_bin=never_contacted"
0.15579504632255625,"duration_bin=mid_high, loan=no, previous_bin=0"
0.15541690300623937,"age_bin=46-60, default=no, previous_bin=0"
0.15541690300623937,"age_bin=46-60, default=no, pdays_bin=never_contacted"
0.15541690300623937,"age_bin=46-60, default=no, poutcome=unknown"
0.15503875968992248,"age_bin=46-60, housing=no, loan=no"
0.15503875968992248,"campaign_bin=1, contact=cellular, education=tertiary"
0.1546606163736056,"pdays_bin=91-365d, previous_bin=2-5"
0.15447154471544716,"balance_bin=mid_high, poutcome=unknown, previous_bin=0"
0.15447154471544716,"balance_bin=mid_high, pdays_bin=never_contacted"
0.15447154471544716,"balance_bin=mid_high, pdays_bin=never_contacted, previous_bin=0"
0.15447154471544716,"balance_bin=mid_high, pdays_bin=never_contacted, poutcome=unknown"
0.15447154471544716,"default=no, pdays_bin=91-365d, previous_bin=2-5"
0.15447154471544716,"balance_bin=mid_high, poutcome=unknown"
0.15447154471544716,"balance_bin=mid_high, previous_bin=0"
0.1542824730572887,"loan=no, month=may"
0.15390432974097182,"balance_bin=mid_high, default=no, pdays_bin=never_contacted"
0.15390432974097182,"balance_bin=mid_high, default=no, previous_bin=0"
0.15390432974097182,"marital=married, pdays_bin=91-365d"
0.15390432974097182,"balance_bin=mid_high, default=no, poutcome=unknown"
0.1533371147664965,"default=no, marital=married, pdays_bin=91-365d"
0.15295897145017961,"balance_bin=high, poutcome=unknown"
0.15295897145017961,"balance_bin=high, default=no, poutcome=unknown"
0.15295897145017961,"default=no, loan=no, month=may"
0.15276989979202119,"balance_bin=high, default=no, pdays_bin=never_contacted"
0.15276989979202119,"balance_bin=high, default=no, previous_bin=0"
0.15276989979202119,"balance_bin=high, previous_bin=0"
0.15276989979202119,"balance_bin=high, pdays_bin=never_contacted, previous_bin=0"
0.15276989979202119,"balance_bin=high, poutcome=unknown, previous_bin=0"
0.15276989979202119,"balance_bin=high, pdays_bin=never_contacted"
0.15276989979202119,"balance_bin=high, pdays_bin=never_contacted, poutcome=unknown"
0.15258082813386273,"education=secondary, marital=married, poutcome=unknown"
0.15258082813386273,"education=secondary, marital=married, pdays_bin=never_contacted"
0.15258082813386273,"education=secondary, marital=married, previous_bin=0"
0.1514463981849121,"balance_bin=mid_high, housing=no, loan=no"
0.1510682548685952,"contact=cellular, housing=no, job=management"
0.15069011155227832,"contact=cellular, education=tertiary, marital=married"
0.15069011155227832,"contact=cellular, duration_bin=high, loan=no"
0.14955568160332766,"contact=cellular, education=tertiary, marital=single"
0.14955568160332766,"default=no, pdays_bin=91-365d, poutcome=success"
0.14955568160332766,"pdays_bin=91-365d, poutcome=success"
0.14917753828701077,"campaign_bin=2-3, housing=no, previous_bin=0"
0.14917753828701077,"campaign_bin=2-3, housing=no, pdays_bin=never_contacted"
0.14917753828701077,"campaign_bin=2-3, housing=no, poutcome=unknown"
0.14861032331253546,"housing=no, marital=single, poutcome=unknown"
0.148421251654377,"housing=no, marital=single, previous_bin=0"
0.148421251654377,"housing=no, marital=single, pdays_bin=never_contacted"
0.14804310833806011,"age_bin=31-45, marital=married, previous_bin=0"
0.14804310833806011,"balance_bin=high, contact=cellular, housing=no"
0.14804310833806011,"age_bin=31-45, marital=married, poutcome=unknown"
0.14804310833806011,"age_bin=31-45, marital=married, pdays_bin=never_contacted"
0.14785403667990168,"age_bin=31-45, campaign_bin=2-3, contact=cellular"
0.14766496502174323,"campaign_bin=2-3, education=tertiary"
0.14766496502174323,"contact=cellular, housing=yes, marital=married"
0.14728682170542637,"job=management, poutcome=unknown"
0.14728682170542637,"job=management, pdays_bin=never_contacted"
0.14728682170542637,"job=management, previous_bin=0"
0.14728682170542637,"job=management, pdays_bin=never_contacted, poutcome=unknown"
0.14728682170542637,"job=management, poutcome=unknown, previous_bin=0"
0.14728682170542637,"job=management, pdays_bin=never_contacted, previous_bin=0"
0.1470977500472679,"age_bin=31-45, housing=no, poutcome=unknown"
0.1470977500472679,"age_bin=31-45, housing=no, pdays_bin=never_contacted"
0.1470977500472679,"age_bin=31-45, housing=no, previous_bin=0"
0.14690867838910948,"campaign_bin=2-3, default=no, education=tertiary"
0.14671960673095102,"contact=cellular, education=secondary, housing=yes"
0.14671960673095102,"campaign_bin=1, housing=yes, loan=no"
0.14671960673095102,"balance_bin=mid_low, housing=no, loan=no"
0.14634146341463414,"age_bin=<=30, poutcome=unknown"
0.1461523917564757,"age_bin=<=30, pdays_bin=never_contacted, poutcome=unknown"
0.1461523917564757,"age_bin=<=30, poutcome=unknown, previous_bin=0"
0.1461523917564757,"age_bin=<=30, previous_bin=0"
0.1461523917564757,"age_bin=<=30, pdays_bin=never_contacted"
0.1461523917564757,"age_bin=31-45, loan=no, marital=single"
0.1461523917564757,"age_bin=<=30, pdays_bin=never_contacted, previous_bin=0"
0.1461523917564757,"default=no, job=management, poutcome=unknown"
0.1461523917564757,"default=no, job=management, previous_bin=0"
0.1461523917564757,"default=no, job=management, pdays_bin=never_contacted"
0.14577424844015882,"campaign_bin=1, pdays_bin=91-365d"
0.1455851767820004,"education=tertiary, housing=no, job=management"
0.14539610512384193,"campaign_bin=2-3, education=secondary, loan=no"
0.14539610512384193,"campaign_bin=1, default=no, pdays_bin=91-365d"
0.14463981849120816,"balance_bin=high, loan=no, previous_bin=0"
0.14463981849120816,"age_bin=<=30, housing=no"
0.14463981849120816,"balance_bin=high, loan=no, poutcome=unknown"
0.14463981849120816,"balance_bin=high, loan=no, pdays_bin=never_contacted"
0.14426167517489127,"balance_bin=high, default=no, marital=married"
0.14426167517489127,"balance_bin=high, marital=married"
0.1438835318585744,"campaign_bin=1, education=secondary, poutcome=unknown"
0.1438835318585744,"age_bin=<=30, default=no, poutcome=unknown"
0.14369446020041596,"education=secondary, loan=no, marital=single"
0.14369446020041596,"campaign_bin=1, education=secondary, previous_bin=0"
0.14369446020041596,"loan=no, pdays_bin=91-365d, previous_bin=2-5"
0.14369446020041596,"age_bin=<=30, default=no, housing=no"
0.14369446020041596,"age_bin=<=30, default=no, pdays_bin=never_contacted"
0.14369446020041596,"campaign_bin=1, education=secondary, pdays_bin=never_contacted"
0.14369446020041596,"age_bin=<=30, default=no, previous_bin=0"
0.14331631688409907,"campaign_bin=2-3, housing=yes"
0.14331631688409907,"job=technician, loan=no"
0.14331631688409907,"campaign_bin=1, duration_bin=low"
0.14331631688409907,"campaign_bin=1, default=no, duration_bin=low"
0.14293817356778218,"campaign_bin=1, education=secondary, housing=no"
0.14274910190962375,"age_bin=46-60, contact=cellular, marital=married"
0.1425600302514653,"duration_bin=mid_high, housing=no"
0.1425600302514653,"balance_bin=mid_high, loan=no, pdays_bin=never_contacted"
0.1425600302514653,"balance_bin=mid_high, loan=no, previous_bin=0"
0.1425600302514653,"balance_bin=mid_high, loan=no, poutcome=unknown"
0.14237095859330687,"loan=no, pdays_bin=91-365d, poutcome=success"
0.14237095859330687,"balance_bin=low, loan=no, previous_bin=0"
0.14237095859330687,"balance_bin=low, loan=no, pdays_bin=never_contacted"
0.14237095859330687,"balance_bin=low, loan=no, poutcome=unknown"
0.14180374361883152,"balance_bin=mid_low, loan=no, poutcome=unknown"
0.1416146719606731,"balance_bin=mid_low, loan=no, previous_bin=0"
0.1416146719606731,"balance_bin=mid_low, loan=no, pdays_bin=never_contacted"
0.1416146719606731,"default=no, job=technician, loan=no"
0.14142560030251466,"loan=no, marital=married, pdays_bin=91-365d"
0.14142560030251466,"contact=cellular, pdays_bin=91-365d, previous_bin=2-5"
0.1412365286443562,"campaign_bin=2-3, default=no, housing=yes"
0.14085838532803932,"education=secondary, housing=no, marital=married"
0.1406693136698809,"campaign_bin=1, marital=married, previous_bin=0"
0.1406693136698809,"campaign_bin=1, marital=married, poutcome=unknown"
0.1406693136698809,"campaign_bin=1, marital=married, pdays_bin=never_contacted"
0.140291170353564,"age_bin=46-60, contact=cellular, housing=no"
0.140291170353564,"default=no, duration_bin=mid_high, housing=no"
0.13991302703724712,"balance_bin=mid_low, contact=cellular, housing=no"
0.1393458120627718,"campaign_bin=2-3, education=tertiary, loan=no"
0.1393458120627718,"contact=cellular, duration_bin=high, poutcome=unknown"
0.13915674040461334,"contact=cellular, duration_bin=high, pdays_bin=never_contacted"
0.13915674040461334,"contact=cellular, duration_bin=high, previous_bin=0"
0.13896766874645491,"balance_bin=low, housing=no"
0.13840045377197957,"campaign_bin=1, contact=cellular, housing=yes"
0.13840045377197957,"contact=cellular, marital=married, pdays_bin=91-365d"
0.13821138211382114,"age_bin=46-60, loan=no, previous_bin=0"
0.13821138211382114,"age_bin=46-60, loan=no, poutcome=unknown"
0.13821138211382114,"age_bin=46-60, loan=no, pdays_bin=never_contacted"
0.13821138211382114,"contact=cellular, job=technician"
0.13783323879750425,"housing=no, poutcome=success"
0.13783323879750425,"default=no, housing=no, poutcome=success"
0.13745509548118737,"campaign_bin=2-3, contact=cellular, education=secondary"
0.13726602382302894,"contact=cellular, pdays_bin=91-365d, poutcome=success"
0.13688788050671205,"age_bin=31-45, contact=cellular, marital=single"
0.13688788050671205,"contact=cellular, default=no, job=technician"
0.13650973719039516,"balance_bin=high, loan=no, marital=married"
0.13650973719039516,"balance_bin=mid_high, marital=married"
0.13650973719039516,"balance_bin=mid_high, contact=cellular, housing=no"
0.1363206655322367,"balance_bin=mid_high, default=no, marital=married"
0.1357534505577614,"age_bin=31-45, housing=yes, poutcome=unknown"
0.1357534505577614,"campaign_bin=1, loan=no, pdays_bin=91-365d"
0.1357534505577614,"age_bin=31-45, housing=yes, pdays_bin=never_contacted"
0.1357534505577614,"age_bin=31-45, housing=yes, previous_bin=0"
0.13556437889960296,"contact=cellular, education=secondary, marital=single"
0.1353753072414445,"duration_bin=high, housing=yes"
0.13518623558328607,"job=management, loan=no, pdays_bin=never_contacted"
0.13518623558328607,"job=management, loan=no, previous_bin=0"
0.13518623558328607,"job=management, loan=no, poutcome=unknown"
0.13499716392512762,"balance_bin=low, contact=cellular, previous_bin=0"
0.13499716392512762,"balance_bin=low, default=no, housing=no"
0.13499716392512762,"balance_bin=low, contact=cellular, poutcome=unknown"
0.13499716392512762,"balance_bin=low, contact=cellular, pdays_bin=never_contacted"
0.1348080922669692,"age_bin=<=30, contact=cellular, housing=no"
0.1344299489506523,"campaign_bin=2-3, marital=single"
0.13424087729249384,"campaign_bin=1, contact=cellular, pdays_bin=91-365d"
0.1340518056343354,"default=no, duration_bin=high, housing=yes"
0.1340518056343354,"age_bin=<=30, housing=no, loan=no"
0.1340518056343354,"campaign_bin=1, duration_bin=low, loan=no"
0.13386273397617698,job=blue-collar
0.13386273397617698,"duration_bin=mid_low, marital=married"
0.13367366231801853,"default=no, duration_bin=mid_low, marital=married"
0.13329551900170164,"housing=no, loan=no, poutcome=success"
0.1331064473435432,"education=secondary, housing=yes, previous_bin=0"
0.1331064473435432,"education=secondary, housing=yes, poutcome=unknown"
0.1331064473435432,"education=secondary, housing=yes, pdays_bin=never_contacted"
0.13272830402722632,"contact=cellular, duration_bin=mid_high, pdays_bin=never_contacted"
0.13272830402722632,"contact=cellular, duration_bin=mid_high, previous_bin=0"
0.13272830402722632,"contact=cellular, duration_bin=mid_high, poutcome=unknown"
0.13253923236906787,"duration_bin=low, poutcome=unknown"
0.13253923236906787,"campaign_bin=2-3, default=no, marital=single"
0.13253923236906787,"default=no, duration_bin=low, poutcome=unknown"
0.13235016071090944,"duration_bin=low, previous_bin=0"
0.13235016071090944,"duration_bin=low, pdays_bin=never_contacted, poutcome=unknown"
0.13235016071090944,"duration_bin=low, pdays_bin=never_contacted"
0.13235016071090944,"duration_bin=low, poutcome=unknown, previous_bin=0"
